#Model files used:,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-18,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-19,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-20,
#Model used:, CTIPe
#Coordinates:, GDZ, sph
#utc_time,c1,c2,c3,net_idx,rho,
#[s],[deg],[deg],[km],[],[kg/m**3],
1426779390.8241909,-74.2834849538076,50.64956760386626,379.7136405505245,5969,4.2924145747244165e-12,
1426779410.8260043,-72.93891860851636,49.6842871211658,380.6147766974211,5970,4.273710135416008e-12,
1426779430.8278177,-71.59435226322421,48.69190132123656,381.49832499861225,5971,4.253246272710844e-12,
1426779450.829631,-70.24978591793297,47.67295160123805,382.3638032849594,5972,4.225141002526939e-12,
1426779470.8314443,-68.90521957264082,46.62799385030549,383.21073924544066,5973,4.194808548174698e-12,
1426779490.8332577,-67.56065322734958,45.557598146283794,384.0386706848201,5974,4.1660692261235385e-12,
1426779510.835071,-66.21608688205743,44.462348444721094,384.8471457757993,5975,4.1395738513714914e-12,
1426779530.8368845,-64.87152053676618,43.342842260291036,385.63572330551176,5976,4.115117943386619e-12,
1426779550.838698,-63.52695419147403,42.199690340818094,386.4039729162276,5977,4.09294764724116e-12,
1426779570.8405113,-62.18238784618279,41.03351633408332,387.1514753401351,5978,4.071540847071139e-12,
1426779590.8423247,-60.83782150089064,39.84495644759275,387.87782262807326,5979,4.051537989758606e-12,
1426779610.8441381,-59.4932551555994,38.634659101493554,388.5826183720885,5980,4.032925746635083e-12,
1426779630.8459516,-58.14868881030725,37.40328457482783,389.2654779216957,5981,4.014116089008393e-12,
1426779650.847765,-56.80412246501601,36.15150464531661,389.9260285937247,5982,3.996326749373461e-12,
1426779670.8495784,-55.45955611972386,34.88000222287074,390.5639098756377,5983,3.977143302573324e-12,
1426779690.8513918,-54.114989774432615,33.58947097702874,391.17877362220776,5984,3.960038409194554e-12,
1426779710.8532052,-52.770423429140465,32.28061495852454,391.7702842454492,5985,3.933645462405103e-12,
1426779730.8550186,-51.42585708384922,30.954148215191825,392.33811889769873,5986,3.910548512603642e-12,
1426779750.856832,-50.08129073855707,29.61079440241453,392.88196764774466,5987,3.8917434532259645e-12,
1426779770.8586454,-48.73672439326583,28.25128638833581,393.4015336499107,5988,3.876412295472831e-12,
1426779790.8604589,-47.39215804797368,26.876365854040984,393.896533306,5989,3.86774240313598e-12,
1426779810.8622723,-46.04759170268244,25.486782888932684,394.366696420013,5990,3.864542901815364e-12,
1426779830.8640857,-44.70302535739029,24.08329558151872,394.81176634555266,5991,3.866754823696475e-12,
1426779850.865899,-43.35845901209905,22.66666960583607,395.23150012583847,5992,3.875547799475416e-12,
1426779870.8677125,-42.013892666806896,21.23767780373654,395.62566862625164,5993,3.890723793741754e-12,
1426779890.869526,-40.669326321515655,19.797099763262104,395.9940566593399,5994,3.911430706169902e-12,
1426779910.871339,-39.324759976223504,18.34572139333976,396.336463102213,5995,3.9341753625556326e-12,
1426779930.8731525,-37.98019363093226,16.884334495028064,396.6527010062658,5996,3.952075408916945e-12,
1426779950.874966,-36.63562728564011,15.41373632954916,396.94259769916806,5997,3.962796343165396e-12,
1426779970.8767793,-35.29106094034887,13.934729183342114,397.2059948790663,5998,3.958731401793702e-12,
1426779990.8785927,-33.94649459505672,12.44811993037464,397.4427487009452,5999,3.930946057186095e-12,
1426780010.8804061,-32.60192824976548,10.954719591952067,397.65272985510245,6000,3.893483473821176e-12,
1426780030.8822196,-31.257361904473328,9.455342894263874,397.8358236376944,6001,3.84687181385465e-12,
1426780050.884033,-29.912795559182086,7.950807823908867,397.9919300133118,6002,3.792681947596775e-12,
1426780070.8858464,-28.568229213889936,6.441935181641719,398.1209636695553,6003,3.736287094504846e-12,
1426780090.8876598,-27.223662868598694,4.92954813458417,398.2228540635769,6004,3.6822284284489635e-12,
1426780110.8894732,-25.879096523306544,3.414471767145377,398.2975454605653,6005,3.632271041976502e-12,
1426780130.8912866,-24.534530178014393,1.89753263089618,398.34499696415156,6006,3.590956351832823e-12,
1426780150.8931,-23.18996383272315,0.37955829364293686,398.3651825387206,6007,3.5635461886939325e-12,
1426780170.8949134,-21.845397487431,-1.138623112052909,398.3580910236146,6008,3.5487174718649766e-12,
1426780190.8967268,-20.50083114213976,-2.6561833406635134,398.32372613922195,6009,3.543859944613327e-12,
1426780210.8985403,-19.15626479684761,-4.172294485544857,398.2621064849476,6010,3.553374809443394e-12,
1426780230.9003537,-17.811698451556367,-5.686129430602177,398.1732655290659,6011,3.5719752206372895e-12,
1426780250.902167,-16.467132106264216,-7.196862301523976,398.0572515904621,6012,3.582850968649306e-12,
1426780270.9039805,-15.122565760972975,-8.703668916338694,397.91412781227206,6013,3.596286794254953e-12,
1426780290.905794,-13.777999415680824,-10.205727235048133,397.74397212743423,6014,3.610725473863311e-12,
1426780310.9076073,-12.433433070389583,-11.702217808092193,397.54687721617313,6015,3.6264515909711975e-12,
1426780330.9094207,-11.088866725097432,-13.192324223400524,397.32295045543816,6016,3.640294652698192e-12,
1426780350.911234,-9.744300379806191,-14.675233551787008,397.07231386032316,6017,3.6526155025749325e-12,
1426780370.9130473,-8.39973403451404,-16.15013679044422,396.7951040175016,6018,3.664662518616035e-12,
1426780390.9148607,-7.055167689222799,-17.616229304295707,396.4914720107112,6019,3.675775583128249e-12,
1426780410.9166741,-5.710601343930648,-19.07271126496559,396.1615833383304,6020,3.684264414523792e-12,
1426780430.9184875,-4.366034998639407,-20.518788087125788,395.80561782308985,6021,3.689760072165246e-12,
1426780450.920301,-3.021468653347256,-21.95367086198297,395.42376951397085,6022,3.694680910717818e-12,
1426780470.9221144,-1.6769023080560146,-23.37657678766852,395.0162465803408,6023,3.695749505738944e-12,
1426780490.9239278,-0.3323359627638638,-24.786729596296986,394.58327119838697,6024,3.697481970624652e-12,
1426780510.9257412,1.0122303825273775,-26.18335997745996,394.1250794299076,6025,3.689042027161338e-12,
1426780530.9275546,2.3567967278195283,-27.56570599792407,393.6419210935279,6026,3.676890471676717e-12,
1426780550.929368,3.7013630731107696,-28.933013517304573,393.13405962841205,6027,3.6634579771427236e-12,
1426780570.9311814,5.04592941840292,-30.284536599487502,392.6017719505426,6028,3.652217110246772e-12,
1426780590.9329948,6.390495763694162,-31.61953791957581,392.04534830164965,6029,3.64022219585797e-12,
1426780610.9348083,7.7350621089863125,-32.937289166137894,391.46509209086844,6030,3.632156364059587e-12,
1426780630.9366217,9.079628454277554,-34.23707143853868,390.8613197292146,6031,3.6270383098716676e-12,
1426780650.938435,10.424194799569705,-35.51817563913651,390.2343604569655,6032,3.6272381061105414e-12,
1426780670.9402485,11.768761144860946,-36.779902860132346,389.584556164043,6033,3.6319910684821984e-12,
1426780690.942062,13.113327490153097,-38.021564764859576,388.91226120349506,6034,3.641360710645989e-12,
1426780710.9438753,14.457893835444338,-39.24248396330677,388.21784219817795,6035,3.657335537470725e-12,
1426780730.9456887,15.802460180736489,-40.44199438166867,387.5016778407447,6036,3.67757536787761e-12,
1426780750.9475021,17.14702652602773,-41.61944162572347,386.76415868704913,6037,3.702790774057126e-12,
1426780770.9493155,18.49159287131988,-42.77418333783815,386.0056869430774,6038,3.731627720537055e-12,
1426780790.951129,19.836159216611122,-43.905589547407615,385.2266762455244,6039,3.761556213339657e-12,
1426780810.9529421,21.180725561903273,-45.01304301453563,384.4275514361335,6040,3.798567295190642e-12,
1426780830.9547555,22.525291907194514,-46.09593956677089,383.60874832992374,6041,3.838096715074295e-12,
1426780850.956569,23.869858252486665,-47.15368842871387,382.7707134774308,6042,3.8822650645259016e-12,
1426780870.9583824,25.214424597777906,-48.18571254431499,381.9139039210902,6043,3.929140913510551e-12,
1426780890.9601958,26.558990943070057,-49.191448891688225,381.03878694589815,6044,3.976625046729612e-12,
1426780910.9620092,27.9035572883613,-50.17034879026829,380.1458398244828,6045,4.027224463450575e-12,
1426780930.9638226,29.24812363365345,-51.12187820014388,379.23554955672853,6046,4.078036014837011e-12,
1426780950.965636,30.59268997894469,-52.04551801340381,378.3084126040918,6047,4.130503958019268e-12,
1426780970.9674494,31.93725632423684,-52.94076433733685,377.3649346187568,6048,4.184246226128094e-12,
1426780990.9692628,33.28182266952808,-53.8071287693309,376.4056301677757,6049,4.240615637143314e-12,
1426781010.9710763,34.626389014820234,-54.64413866332172,375.43102245234644,6050,4.296249745296143e-12,
1426781030.9728897,35.970955360112384,-55.45133738764532,374.4416430223798,6051,4.353507392699915e-12,
1426781050.974703,37.315521705403626,-56.22828457415402,373.43803148651125,6052,4.412116345581716e-12,
1426781070.9765165,38.66008805069578,-56.97455635845969,372.4207352177176,6053,4.471926045817682e-12,
1426781090.97833,40.00465439598702,-57.68974561117343,371.39030905469633,6054,4.534168730254211e-12,
1426781110.9801433,41.34922074127917,-58.373462160015514,370.34731499917336,6055,4.598456101154494e-12,
1426781130.9819567,42.69378708657041,-59.025333002674266,369.2923219093019,6056,4.663931445309456e-12,
1426781150.9837701,44.03835343186256,-59.645002510297836,368.22590518932174,6057,4.7307159151073746e-12,
1426781170.9855835,45.3829197771538,-60.23213262150799,367.1486464756464,6058,4.797822508514268e-12,
1426781190.987397,46.72748612244595,-60.78640302682984,366.0611333195509,6059,4.9874115576422495e-12,
1426781210.9892104,48.072052467737194,-61.30751134343697,364.9639588666327,6060,5.212238987914666e-12,
1426781230.9910238,49.416618813029345,-61.795173280116806,363.85772153322023,6061,5.440359311054799e-12,
1426781250.992837,50.761185158320586,-62.24912279236596,362.7430246799062,6062,5.672488261866678e-12,
1426781270.9946504,52.10575150361274,-62.66911222753105,361.620476282384,6063,5.908197556666683e-12,
1426781290.9964638,53.45031784890398,-63.05491245991599,360.49068859976506,6064,6.1450660360622405e-12,
1426781310.9982772,54.79488419419613,-63.40631301578163,359.3542778405611,6065,6.37791171516906e-12,
1426781331.0000906,56.13945053948737,-63.72312218817005,358.2118638265105,6066,6.605165299742965e-12,
1426781351.001904,57.48401688477952,-64.00516714149045,357.06406965443364,6067,6.834274545841556e-12,
1426781371.0037174,58.82858323007076,-64.25229400580977,355.9115213563023,6068,7.070015429778344e-12,
1426781391.0055308,60.17314957536291,-64.46436796079668,354.7548475577066,6069,7.302975712700746e-12,
1426781411.0073442,61.517715920654155,-64.64127330927283,353.59467913490835,6070,7.531537797619081e-12,
1426781431.0091577,62.862282265946305,-64.78291354033173,352.4316488706651,6071,7.755915125678641e-12,
1426781451.010971,64.20684861123755,-64.8892113819903,351.2663911090153,6072,7.978144786886882e-12,
1426781471.0127845,65.5514149565297,-64.96010884334459,350.09954140921093,6073,8.198399113077115e-12,
1426781491.014598,66.89598130182094,-64.99556724620697,348.9317361989877,6074,8.414982827861896e-12,
1426781511.0164113,68.24054764711309,-64.99556724620697,347.763612427361,6075,8.628014893133919e-12,
1426781531.0182247,69.58511399240433,-64.96010884334459,346.59580721713786,6076,8.839429156953746e-12,
1426781551.0200381,70.92968033769648,-64.8892113819903,345.42895751733346,6077,9.045588063061962e-12,
1426781571.0218515,72.27424668298772,-64.78291354033173,344.2636997556836,6078,9.24465954332348e-12,
1426781591.023665,73.61881302827987,-64.64127330927283,343.1006694914404,6079,9.431866412215015e-12,
1426781611.0254784,74.96337937357112,-64.46436796079668,341.9405010686421,6080,9.616412067916677e-12,
1426781631.0272918,76.30794571886327,-64.25229400580977,340.78382727004646,6081,9.793304843125316e-12,
1426781651.0291052,77.65251206415451,-64.00516714149045,339.63127897191504,6082,9.975227311433232e-12,
1426781671.0309186,78.99707840944666,-63.72312218817006,338.48348479983827,6083,1.0154975307676258e-11,
1426781691.0327318,80.3416447547379,-63.40631301578163,337.34107078578757,6084,1.0337858803424474e-11,
1426781711.0345452,81.68621110003005,-63.05491245991599,336.20466002658367,6085,1.0513404007634082e-11,
1426781731.0363586,83.03077744532129,-62.669112227531066,335.0748723439648,6086,1.069019833624111e-11,
1426781751.038172,84.37534379061344,-62.24912279236597,333.9523239464425,6087,1.0862935294134491e-11,
1426781771.0399854,85.71991013590468,-61.79517328011682,332.8376270931285,6088,1.1035715328644676e-11,
1426781791.0417988,87.06447648119683,-61.30751134343698,331.7313897597161,6089,1.1213286169655015e-11,
1426781811.0436122,88.40904282648808,-60.786403026829845,330.63421530679784,6090,1.1392330485759327e-11,
1426781831.0454257,89.75360917178023,-60.23213262150801,329.5467021507024,6091,1.1561062740819847e-11,
1426781851.047239,91.09817551707147,-59.64500251029784,328.469443437027,6092,1.1728848085481318e-11,
1426781871.0490525,92.44274186236362,-59.02533300267427,327.40302671704677,6093,1.189358917891063e-11,
1426781891.050866,93.78730820765486,-58.373462160015535,326.3480336271754,6094,1.2052381758147021e-11,
1426781911.0526793,95.1318745529461,-57.689745611173436,325.3050395716524,6095,1.2215286868101705e-11,
1426781931.0544927,96.47644089823916,-56.974556358459694,324.2746134086312,6096,1.237908224115994e-11,
1426781951.0563061,97.8210072435304,-56.22828457415404,323.2573171398374,6097,1.253872429797725e-11,
1426781971.0581195,99.16557358882164,-55.45133738764533,322.2537056039689,6098,1.269339488892921e-11,
1426781991.059933,100.5101399341147,-54.64413866332173,321.26432617400224,6099,1.284731597307581e-11,
1426782011.0617464,101.85470627940595,-53.80712876933091,320.289718458573,6100,1.299568130209846e-11,
1426782031.0635598,103.19927262469719,-52.94076433733686,319.3304140075919,6101,1.3131369585671768e-11,
1426782051.0653732,104.54383896998843,-52.045518013403836,318.3869360222569,6102,1.325994717860922e-11,
1426782071.0671866,105.88840531528149,-51.1218782001439,317.4597990696202,6103,1.336383559143078e-11,
1426782091.069,107.23297166057273,-50.1703487902683,316.54950880186595,6104,1.3461359509005513e-11,
1426782111.0708134,108.57753800586397,-49.19144889168825,315.65656168045064,6105,1.3526658832860014e-11,
1426782131.0726268,109.92210435115521,-48.185712544314995,314.7814447052585,6106,1.3578196215590932e-11,
1426782151.07444,111.26667069644827,-47.153688428713885,313.924635148918,6107,1.3621899151821733e-11,
1426782171.0762534,112.61123704173951,-46.09593956677092,313.08660029642493,6108,1.3661189739955415e-11,
1426782191.0780668,113.95580338703076,-45.01304301453565,312.2677971902153,6109,1.3705119925672668e-11,
1426782211.0798802,115.300369732322,-43.90558954740763,311.4686723808243,6110,1.3742021782960483e-11,
1426782231.0816936,116.64493607761506,-42.77418333783818,310.6896616832713,6111,1.3795435747340148e-11,
1426782251.083507,117.9895024229063,-41.619441625723475,309.9311899392996,6112,1.384818832246439e-11,
1426782271.0853205,119.33406876819754,-40.441994381668685,309.193670785604,6113,1.392265368105114e-11,
1426782291.087134,120.67863511348878,-39.2424839633068,308.4775064281708,6114,1.4023308579835504e-11,
1426782311.0889473,122.02320145878184,-38.02156476485959,307.78308742285367,6115,1.4136086262000436e-11,
1426782331.0907607,123.36776780407308,-36.77990286013236,307.1107924623057,6116,1.4308054078231265e-11,
1426782351.0925741,124.71233414936432,-35.51817563913655,306.4609881693833,6117,1.4501465093476906e-11,
1426782371.0943875,126.05690049465557,-34.23707143853869,305.83402889713415,6118,1.473637207019203e-11,
1426782391.096201,127.40146683994863,-32.93728916613791,305.2302565354803,6119,1.4986083471771808e-11,
1426782411.0980144,128.74603318523987,-31.619537919575848,304.6500003246991,6120,1.5235927246679833e-11,
